start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.009567093998522081,1.0095670939985222,100956.70939985222
2018-01-01,2018-02-01,0.02667772527264349,1.0365000475765158,103650.0047576516
2018-02-01,2018-03-01,-0.05489033060618404,0.9796062172917154,97960.62172917154
2018-03-01,2018-04-01,-0.011284120139138579,0.9685522230467486,96855.22230467485
2018-04-01,2018-05-01,0.009350654645773353,0.9776088203908547,97760.88203908547
2018-05-01,2018-06-01,-0.008672327441189948,0.9691306765910298,96913.06765910298
2018-06-01,2018-07-01,0.03248247927810142,1.0006104437111702,100061.04437111702
2018-07-01,2018-08-01,0.018491707408482324,1.0191134392661487,101911.34392661488
2018-08-01,2018-09-01,0.020986531135016456,1.0405010951894214,104050.10951894215
2018-09-01,2018-10-01,0.029043212455120912,1.0707205895567937,107072.05895567939
2018-10-01,2018-11-01,0.005145723730211384,1.076230221902902,107623.02219029023
2018-11-01,2018-12-01,-0.00012956824808821278,1.0760907766385106,107609.07766385107
2018-12-01,2019-01-01,-0.0025128110900985625,1.0733867638010206,107338.67638010207
2019-01-01,2019-02-01,0.17991962694898442,1.2665101099160778,126651.0109916078
2019-02-01,2019-03-01,0.04393862520844648,1.3221588229583885,132215.88229583888
2019-03-01,2019-04-01,0.023527601282345607,1.3532660485768888,135326.60485768892
2019-04-01,2019-05-01,0.013318456446490275,1.371289463505374,137128.94635053744
2019-05-01,2019-06-01,-0.003931544464117034,1.3658981780064274,136589.81780064278
2019-06-01,2019-07-01,-0.008591468092399558,1.3541631073926186,135416.31073926188
2019-07-01,2019-08-01,-0.02401943428883576,1.321636875618236,132163.6875618236
2019-08-01,2019-09-01,0.0042666814265935795,1.3272758791281374,132727.58791281373
2019-09-01,2019-10-01,-0.00013451871656734358,1.3270973356803464,132709.73356803463
2019-10-01,2019-11-01,-0.0012265972251945527,1.3254695217708377,132546.95217708376
2019-11-01,2019-12-01,-0.0007969423222206356,1.324413199012125,132441.3199012125
2019-12-01,2020-01-01,0.0,1.324413199012125,132441.3199012125
2020-01-01,2020-02-01,-0.002938137461993983,1.3205218909769483,132052.18909769482
2020-02-01,2020-03-01,0.003751274535011956,1.325475531119496,132547.5531119496
2020-03-01,2020-04-01,-0.027646099178536606,1.288831303127443,128883.13031274428
2020-04-01,2020-05-01,0.0015202609255223168,1.2907906629971775,129079.06629971774
2020-05-01,2020-06-01,0.00020112356292055256,1.291050271414304,129105.02714143039
2020-06-01,2020-07-01,0.0017885062488374492,1.2933593228922917,129335.93228922915
2020-07-01,2020-08-01,0.0008425296357557575,1.2944490164515094,129444.90164515092
2020-08-01,2020-09-01,0.008834400275662988,1.3058846971992804,130588.46971992802
2020-09-01,2020-10-01,-0.0021340892044872254,1.3030978227646823,130309.78227646822
2020-10-01,2020-11-01,-0.1371810311750632,1.1243375197158434,112433.75197158434
2020-11-01,2020-12-01,0.019395033907164745,1.1461440840338297,114614.40840338296
